,order_id,user_id,order_date,city,pay_amount,pay_type,order_date_dt,pay_type_clean,is_valid
1360,11361,U0149,2025-04-06,泰安,159.16,微信,2025-04-06,微信,True
1361,11362,U0294,2025-01-28,日照,191.86,支付宝,2025-01-28,支付宝,True
1362,11363,U0137,2025-06-22,聊城,166.58,微信,2025-06-22,微信,True
1363,11364,U0264,2025-03-01,烟台,106.48,微信,2025-03-01,微信,True
1364,11365,U0049,2025-05-01,枣庄,225.81,微信,2025-05-01,微信,True
1365,11366,U0070,2025-01-07,枣庄,151.28,微信,2025-01-07,微信,True
1366,11367,U0211,2025-06-08,枣庄,158.5,微信,2025-06-08,微信,True
1367,11368,U0031,2025-05-24,烟台,108.67,支付宝,2025-05-24,支付宝,True
1368,11369,U0142,2025-03-25,德州,135.62,支付宝,2025-03-25,支付宝,True
1369,11370,U0065,2025-06-06,青岛,111.34,支付宝,2025-06-06,支付宝,True
1370,11371,U0068,2025-02-26,枣庄,150.49,微信,2025-02-26,微信,True
1371,11372,U0128,2025-06-15,淄博,,微信,2025-06-15,微信,False
1372,11373,U0075,2025-01-17,济宁,84.55,微信,2025-01-17,微信,True
1373,11374,U0165,2025-06-12,泰安,71.25,支付宝,2025-06-12,支付宝,True
1374,11375,U0127,2025-04-29,日照,240.91,支付宝,2025-04-29,支付宝,True
1375,11376,U0202,,威海,148.49,支付宝,,支付宝,False
1376,11377,U0251,2025-03-19,济宁,123.2,微信,2025-03-19,微信,True
1377,11378,U0073,2025-06-16,青岛,217.19,微信,2025-06-16,微信,True
1378,11379,U0296,2025-04-15,泰安,126.69,微信,2025-04-15,微信,True
1379,11380,U0138,2025-01-30,淄博,260.43,微信,2025-01-30,微信,True
1380,11381,U0213,2025-02-05,临沂,197.29,支付宝,2025-02-05,支付宝,True
1381,11382,U0193,2025-01-12,青岛,133.16,微信,2025-01-12,微信,True
1382,11383,U0232,2025-01-10,聊城,278.65,支付宝,2025-01-10,支付宝,True
1383,11384,U0039,2025-03-19,日照,126.69,支付宝,2025-03-19,支付宝,True
1384,11385,U0048,2025-05-07,济宁,200.82,支付宝,2025-05-07,支付宝,True
1385,11386,U0207,2025-01-30,聊城,176.46,微信,2025-01-30,微信,True
1386,11387,U0264,2025-01-25,济宁,231.6,微信,2025-01-25,微信,True
1387,11388,U0143,2025-03-02,济南,245.88,微信,2025-03-02,微信,True
1388,11389,U0189,2025-05-18,淄博,161.76,微信,2025-05-18,微信,True
1389,11390,U0233,2025-02-04,日照,118.56,微信,2025-02-04,微信,True
1390,11391,U0250,2025-04-10,济南,185.3,支付宝,2025-04-10,支付宝,True
1391,11392,U0168,2025-04-27,威海,122.73,微信,2025-04-27,微信,True
1392,11393,U0298,2025-04-05,威海,270.74,支付宝,2025-04-05,支付宝,True
1393,11394,U0002,2025-06-21,潍坊,-167.51,微信,2025-06-21,微信,False
1394,11395,U0048,2025-06-28,德州,139.91,支付宝,2025-06-28,支付宝,True
1395,11396,U0235,2025-05-19,威海,170.16,微信,2025-05-19,微信,True
1396,11397,U0184,2025-04-18,临沂,85.91,微信,2025-04-18,微信,True
1397,11398,U0033,2025-05-31,济南,106.56,微信,2025-05-31,微信,True
1398,11399,U0274,2025-02-09,淄博,226.02,微信,2025-02-09,微信,True
1399,11400,U0204,2025-04-17,青岛,123.87,支付宝,2025-04-17,支付宝,True
1400,11401,U0112,2025-06-17,淄博,102.42,支付宝,2025-06-17,支付宝,True
1401,11402,U0220,2025-01-26,淄博,189.52,微信,2025-01-26,微信,True
1402,11403,U0109,2025-05-06,枣庄,225.21,微信,2025-05-06,微信,True
1403,11404,U0254,2025-06-07,日照,199.54,微信,2025-06-07,微信,True
1404,11405,U0138,2025-04-15,德州,214.78,微信,2025-04-15,微信,True
1405,11406,U0166,2025-03-13,泰安,118.38,支付宝,2025-03-13,支付宝,True
1406,11407,U0146,2025-01-09,烟台,81.8,支付宝,2025-01-09,支付宝,True
1407,11408,U0173,2025-06-26,潍坊,242.57,微信,2025-06-26,微信,True
1408,11409,U0281,2025-04-05,临沂,142.25,支付宝,2025-04-05,支付宝,True
1409,11410,U0296,2025-02-25,德州,146.2,支付宝,2025-02-25,支付宝,True
1410,11411,U0067,2025-04-24,威海,233.05,支付宝,2025-04-24,支付宝,True
1411,11412,U0290,2025-04-24,聊城,190.59,支付宝,2025-04-24,支付宝,True
1412,11413,U0249,2025-03-02,青岛,185.07,微信,2025-03-02,微信,True
1413,11414,U0176,2025-04-03,泰安,279.08,微信,2025-04-03,微信,True
1414,11415,U0025,2025-01-26,枣庄,124.61,微信,2025-01-26,微信,True
1415,11416,U0024,2025-06-25,淄博,211.03,微信,2025-06-25,微信,True
1416,11417,U0051,2025-04-05,淄博,163.14,微信,2025-04-05,微信,True
1417,11418,U0236,2025-05-20,济宁,174.77,微信,2025-05-20,微信,True
1418,11419,U0009,2025-06-15,潍坊,244.07,支付宝,2025-06-15,支付宝,True
1419,11420,U0064,2025-04-02,烟台,187.93,微信,2025-04-02,微信,True
1420,11421,U0081,2025-01-16,淄博,189.61,微信,2025-01-16,微信,True
1421,11422,U0226,2025-04-12,济南,218.99,微信,2025-04-12,微信,True
1422,11423,U0234,2025-03-12,日照,139.93,支付宝,2025-03-12,支付宝,True
1423,11424,U0001,,临沂,113.84,支付宝,,支付宝,False
1424,11425,U0220,2025-02-01,德州,102.54,支付宝,2025-02-01,支付宝,True
1425,11426,U0104,2025-04-27,威海,51.85,微信,2025-04-27,微信,True
1426,11427,U0068,2025-01-24,日照,273.09,支付宝,2025-01-24,支付宝,True
1427,11428,U0155,2025-06-19,泰安,99.32,微信,2025-06-19,微信,True
1428,11429,U0082,2025-02-24,德州,147.83,微信,2025-02-24,微信,True
1429,11430,U0141,2025-06-14,淄博,144.78,支付宝,2025-06-14,支付宝,True
1430,11431,U0048,2025-06-13,泰安,176.91,微信,2025-06-13,微信,True
1431,11432,U0185,2025-06-02,枣庄,204.87,微信,2025-06-02,微信,True
1432,11433,U0129,2025-01-06,泰安,207.33,微信,2025-01-06,微信,True
1433,11434,U0043,2025-01-13,泰安,127.93,支付宝,2025-01-13,支付宝,True
1434,11435,U0191,2025-03-27,威海,150.81,微信,2025-03-27,微信,True
1435,11436,U0085,2025-03-04,威海,175.54,支付宝,2025-03-04,支付宝,True
1436,11437,U0027,2025-02-02,日照,146.32,微信,2025-02-02,微信,True
1437,11438,U0203,2025-05-25,泰安,248.4,微信,2025-05-25,微信,True
1438,11439,U0157,2025-02-22,聊城,,支付宝,2025-02-22,支付宝,False
1439,11440,U0120,2025-01-18,聊城,200.42,支付宝,2025-01-18,支付宝,True
1440,11441,U0220,2025-05-22,枣庄,196.46,微信,2025-05-22,微信,True
1441,11442,U0047,2025-02-23,烟台,224.54,支付宝,2025-02-23,支付宝,True
1442,11443,U0049,2025-05-31,济南,169.96,微信,2025-05-31,微信,True
1443,11444,U0001,2025-02-25,临沂,88.67,微信,2025-02-25,微信,True
1444,11445,U0110,2025-03-01,德州,181.98,支付宝,2025-03-01,支付宝,True
1445,11446,U0245,2025-03-26,枣庄,124.18,微信,2025-03-26,微信,True
1446,11447,U0040,2025-02-07,临沂,,支付宝,2025-02-07,支付宝,False
1447,11448,U0068,2025-06-02,济宁,192.25,支付宝,2025-06-02,支付宝,True
1448,11449,U0304,2025-01-01,青岛,228.11,微信,2025-01-01,微信,True
1449,11450,U0116,2025-03-12,烟台,161.17,支付宝,2025-03-12,支付宝,True
1450,11451,U0266,2025-02-07,临沂,176.99,微信,2025-02-07,微信,True
1451,11452,U0228,2025-02-03,济南,253.62,支付宝,2025-02-03,支付宝,True
1452,11453,U0005,2025-05-19,日照,173.24,支付宝,2025-05-19,支付宝,True
1453,11454,U0005,2025-03-06,临沂,303.09,微信,2025-03-06,微信,True
1454,11455,U0176,2025-02-14,淄博,191.1,支付宝,2025-02-14,支付宝,True
1455,11456,U0062,2025-01-29,德州,63.16,微信,2025-01-29,微信,True
1456,11457,U0217,2025-06-19,烟台,201.43,微信,2025-06-19,微信,True
1457,11458,U0068,2025-01-07,潍坊,180.96,微信,2025-01-07,微信,True
1458,11459,U0245,2025-02-03,枣庄,230.94,支付宝,2025-02-03,支付宝,True
1459,11460,U0037,2025-01-04,枣庄,197.02,微信,2025-01-04,微信,True
1460,11461,U0118,2025-04-02,济南,152.38,微信,2025-04-02,微信,True
1461,11462,U0197,2025-03-02,济南,92.66,支付宝,2025-03-02,支付宝,True
1462,11463,U0046,2025-05-31,日照,148.5,支付宝,2025-05-31,支付宝,True
1463,11464,U0053,2025-03-24,烟台,113.22,支付宝,2025-03-24,支付宝,True
1464,11465,U0053,2025-01-05,济宁,128.07,微信,2025-01-05,微信,True
1465,11466,U0161,2025-02-14,聊城,192.37,支付宝,2025-02-14,支付宝,True
1466,11467,U0189,2025-03-09,淄博,251.84,微信,2025-03-09,微信,True
1467,11468,U0154,2025-01-14,日照,181.71,支付宝,2025-01-14,支付宝,True
1468,11469,U0071,2025-02-02,青岛,94.23,微信,2025-02-02,微信,True
1469,11470,U0196,2025-04-18,聊城,184.45,微信,2025-04-18,微信,True
1470,11471,U0069,2025-05-15,青岛,225.81,微信,2025-05-15,微信,True
1471,11472,U0074,2025-01-30,威海,126.46,微信,2025-01-30,微信,True
1472,11473,U0036,2025-01-17,淄博,152.63,支付宝,2025-01-17,支付宝,True
1473,11474,U0272,2025-05-02,威海,160.81,支付宝,2025-05-02,支付宝,True
1474,11475,U0289,2025-04-25,泰安,116.83,微信,2025-04-25,微信,True
1475,11476,U0005,2025-04-03,潍坊,195.66,支付宝,2025-04-03,支付宝,True
1476,11477,U0313,2025-05-12,日照,153.35,支付宝,2025-05-12,支付宝,True
1477,11478,U0085,2025-06-01,潍坊,183.07,支付宝,2025-06-01,支付宝,True
1478,11479,U0226,2025-01-28,烟台,111.19,微信,2025-01-28,微信,True
1479,11480,U0180,2025-04-26,威海,135.94,支付宝,2025-04-26,支付宝,True
1480,11481,U0110,2025-05-09,日照,199.73,微信,2025-05-09,微信,True
1481,11482,U0078,2025-02-26,济宁,139.49,微信,2025-02-26,微信,True
1482,11483,U0211,,淄博,254.98,支付宝,,支付宝,False
1483,11484,U0316,2025-01-12,青岛,138.02,支付宝,2025-01-12,支付宝,True
1484,11485,U0227,2025-06-18,潍坊,172.36,微信,2025-06-18,微信,True
1485,11486,U0112,2025-05-14,临沂,211.29,微信,2025-05-14,微信,True
1486,11487,U0045,2025-03-19,淄博,81.99,微信,2025-03-19,微信,True
1487,11488,U0052,2025-04-28,潍坊,63.16,支付宝,2025-04-28,支付宝,True
1488,11489,U0072,2025-06-14,烟台,76.09,微信,2025-06-14,微信,True
1489,11490,U0064,2025-01-08,烟台,229.44,微信,2025-01-08,微信,True
1490,11491,U0302,2025-01-16,枣庄,129.65,支付宝,2025-01-16,支付宝,True
1491,11492,U0197,2025-05-03,德州,300.7,微信,2025-05-03,微信,True
1492,11493,U0180,2025-04-13,枣庄,128.97,支付宝,2025-04-13,支付宝,True
1493,11494,U0220,2025-04-20,威海,170.15,支付宝,2025-04-20,支付宝,True
1494,11495,U0162,2025-06-25,济南,244.82,支付宝,2025-06-25,支付宝,True
1495,11496,U0072,2025-01-28,淄博,270.34,微信,2025-01-28,微信,True
1496,11497,U0127,2025-05-06,泰安,273.38,支付宝,2025-05-06,支付宝,True
1497,11498,U0142,2025-04-24,枣庄,226.46,支付宝,2025-04-24,支付宝,True
1498,11499,U0044,2025-01-19,泰安,216.32,微信,2025-01-19,微信,True
1499,11500,U0128,2025-01-21,临沂,192.59,微信,2025-01-21,微信,True
1500,11501,U0284,2025-03-24,济宁,202.81,微信,2025-03-24,微信,True
1501,11502,U0308,2025-06-05,淄博,129.68,支付宝,2025-06-05,支付宝,True
1502,11503,U0308,2025-02-07,日照,115.0,微信,2025-02-07,微信,True
1503,11504,U0312,2025-01-17,青岛,159.81,微信,2025-01-17,微信,True
1504,11505,U0146,2025-02-02,临沂,150.64,支付宝,2025-02-02,支付宝,True
1505,11506,U0014,2025-03-12,泰安,135.07,支付宝,2025-03-12,支付宝,True
1506,11507,U0155,2025-06-09,泰安,198.3,微信,2025-06-09,微信,True
1507,11508,U0106,2025-06-12,泰安,212.54,微信,2025-06-12,微信,True
1508,11509,U0266,2025-05-30,烟台,164.86,微信,2025-05-30,微信,True
1509,11510,U0311,2025-05-21,威海,241.26,支付宝,2025-05-21,支付宝,True
1510,11511,U0261,2025-03-25,聊城,97.21,支付宝,2025-03-25,支付宝,True
1511,11512,U0097,2025-04-08,济宁,149.35,微信,2025-04-08,微信,True
1512,11513,U0201,2025-06-02,日照,-120.57,支付宝,2025-06-02,支付宝,False
1513,11514,U0152,2025-05-16,临沂,57.34,微信,2025-05-16,微信,True
1514,11515,U0028,2025-03-17,潍坊,155.45,支付宝,2025-03-17,支付宝,True
1515,11516,U0123,2025-04-27,德州,153.3,支付宝,2025-04-27,支付宝,True
1516,11517,U0254,2025-05-10,烟台,243.24,微信,2025-05-10,微信,True
1517,11518,U0198,2025-06-04,聊城,194.69,支付宝,2025-06-04,支付宝,True
1518,11519,U0058,2025-04-21,济宁,103.67,微信,2025-04-21,微信,True
1519,11520,U0124,2025-01-26,枣庄,261.98,支付宝,2025-01-26,支付宝,True
1520,11521,U0256,2025-06-29,日照,227.16,支付宝,2025-06-29,支付宝,True
1521,11522,U0305,2025-01-30,枣庄,192.02,微信,2025-01-30,微信,True
1522,11523,U0037,,枣庄,147.54,微信,,微信,False
1523,11524,U0271,2025-06-16,临沂,107.23,支付宝,2025-06-16,支付宝,True
1524,11525,U0007,2025-05-22,威海,139.53,支付宝,2025-05-22,支付宝,True
1525,11526,U0185,2025-02-25,泰安,219.88,微信,2025-02-25,微信,True
1526,11527,U0163,2025-04-21,日照,263.65,支付宝,2025-04-21,支付宝,True
1527,11528,U0068,2025-04-26,潍坊,244.88,支付宝,2025-04-26,支付宝,True
1528,11529,U0199,2025-02-28,济南,21000.0,支付宝,2025-02-28,支付宝,False
1529,11530,U0292,2025-04-16,临沂,98.42,微信,2025-04-16,微信,True
1530,11531,U0216,2025-03-28,济南,167.75,微信,2025-03-28,微信,True
1531,11532,U0188,2025-04-27,泰安,6666.66,支付宝,2025-04-27,支付宝,False
1532,11533,U0280,2025-04-13,威海,177.77,微信,2025-04-13,微信,True
1533,11534,U0089,2025-04-17,威海,151.88,支付宝,2025-04-17,支付宝,True
1534,11535,U0242,2025-01-25,泰安,134.37,微信,2025-01-25,微信,True
1535,11536,U0038,2025-03-22,泰安,72.29,微信,2025-03-22,微信,True
1536,11537,U0009,2025-04-20,日照,188.25,支付宝,2025-04-20,支付宝,True
1537,11538,U0301,2025-03-22,淄博,130.7,支付宝,2025-03-22,支付宝,True
1538,11539,U0035,2025-06-20,济南,95.65,支付宝,2025-06-20,支付宝,True
1539,11540,U0008,2025-03-07,威海,2.03,微信,2025-03-07,微信,True
1540,11541,U0135,2025-04-06,泰安,158.49,支付宝,2025-04-06,支付宝,True
1541,11542,U0111,2025-02-09,济南,257.47,支付宝,2025-02-09,支付宝,True
1542,11543,U0021,2025-06-25,泰安,251.37,微信,2025-06-25,微信,True
1543,11544,U0031,2025-05-02,青岛,134.86,微信,2025-05-02,微信,True
1544,11545,U0204,2025-01-18,泰安,126.88,微信,2025-01-18,微信,True
1545,11546,U0260,2025-01-24,淄博,185.78,微信,2025-01-24,微信,True
1546,11547,U0147,2025-01-22,潍坊,105.09,支付宝,2025-01-22,支付宝,True
1547,11548,U0257,2025-01-24,威海,176.6,微信,2025-01-24,微信,True
1548,11549,U0213,2025-04-21,威海,202.13,微信,2025-04-21,微信,True
1549,11550,U0217,2025-01-25,日照,227.48,支付宝,2025-01-25,支付宝,True
1550,11551,U0206,2025-04-06,济南,154.49,微xin,2025-04-06,微信,True
1551,11552,U0043,2025-02-03,聊城,148.8,微信,2025-02-03,微信,True
1552,11553,U0275,2025-05-23,聊城,111.71,支付宝,2025-05-23,支付宝,True
1553,11554,U0276,2025-01-16,日照,114.52,支付宝,2025-01-16,支付宝,True
1554,11555,U0316,2025-05-31,青岛,147.54,支付宝,2025-05-31,支付宝,True
1555,11556,U0079,2025-05-24,济宁,180.21,支付宝,2025-05-24,支付宝,True
1556,11557,U0143,2025-05-24,临沂,210.25,花呗,2025-05-24,支付宝,True
1557,11558,U0043,2025-03-26,枣庄,115.83,微信,2025-03-26,微信,True
1558,11559,U0159,2025-06-21,威海,242.1,微信,2025-06-21,微信,True
1559,11560,U0041,2025-02-01,枣庄,145.09,支付宝,2025-02-01,支付宝,True
1560,11561,U0262,2025-04-16,枣庄,158.82,支付宝,2025-04-16,支付宝,True
1561,11562,U0105,2025-04-01,泰安,118.9,支付宝,2025-04-01,支付宝,True
1562,11563,U0080,2025-06-20,临沂,26.67,支付宝,2025-06-20,支付宝,True
1563,11564,U0275,2025-04-19,潍坊,208.62,微信,2025-04-19,微信,True
1564,11565,U0168,,威海,200.53,支付宝,,支付宝,False
1565,11566,U0201,2025-03-15,泰安,144.53,支付宝,2025-03-15,支付宝,True
1566,11567,U0301,2025-06-03,德州,163.68,支付宝,2025-06-03,支付宝,True
1567,11568,U0034,2025-03-21,威海,188.38,支付宝,2025-03-21,支付宝,True
1568,11569,U0159,2025-04-01,德州,74.06,微信,2025-04-01,微信,True
1569,11570,U0224,2025-01-27,泰安,130.9,微信,2025-01-27,微信,True
1570,11571,U0123,2025-05-28,威海,203.68,支付宝,2025-05-28,支付宝,True
1571,11572,U0030,2025-05-10,日照,91.01,微信,2025-05-10,微信,True
1572,11573,U0126,2025-02-24,淄博,176.15,微信,2025-02-24,微信,True
1573,11574,U0045,2025-02-09,青岛,85.39,支付宝,2025-02-09,支付宝,True
1574,11575,U0223,2025-06-18,泰安,185.65,微信,2025-06-18,微信,True
1575,11576,U0060,2025-05-04,聊城,158.04,支付宝,2025-05-04,支付宝,True
1576,11577,U0233,2025-02-27,日照,-71.17,微信,2025-02-27,微信,False
1577,11578,U0314,2025-01-28,烟台,224.06,微信,2025-01-28,微信,True
1578,11579,U0312,2025-03-31,枣庄,119.6,微信,2025-03-31,微信,True
1579,11580,U0029,2025-05-23,威海,115.44,支付宝,2025-05-23,支付宝,True
1580,11581,U0159,2025-04-05,威海,171.03,微信,2025-04-05,微信,True
1581,11582,U0090,2025-01-30,济宁,8888.0,微信,2025-01-30,微信,False
1582,11583,U0062,2025-03-13,临沂,104.13,支付宝,2025-03-13,支付宝,True
1583,11584,U0007,2025-05-27,潍坊,163.39,微信,2025-05-27,微信,True
1584,11585,U0071,2025-02-27,潍坊,183.58,微信,2025-02-27,微信,True
1585,11586,U0006,2025-04-20,泰安,198.12,微信,2025-04-20,微信,True
1586,11587,U0084,2025-05-24,济宁,169.7,支付宝,2025-05-24,支付宝,True
1587,11588,U0255,2025-06-09,济南,139.81,支付宝,2025-06-09,支付宝,True
1588,11589,U0178,2025-06-07,临沂,114.48,微信,2025-06-07,微信,True
1589,11590,U0268,2025-06-22,淄博,164.74,支付宝,2025-06-22,支付宝,True
1590,11591,U0265,2025-06-14,淄博,101.03,支付宝,2025-06-14,支付宝,True
1591,11592,U0133,2025-05-23,日照,0.67,支付宝,2025-05-23,支付宝,True
1592,11593,U0086,2025-01-07,潍坊,184.01,支付宝,2025-01-07,支付宝,True
1593,11594,U0191,2025-06-05,泰安,209.72,微信,2025-06-05,微信,True
1594,11595,U0065,2025-06-18,威海,30.04,支付宝,2025-06-18,支付宝,True
1595,11596,U0138,2025-06-27,济宁,104.46,微信,2025-06-27,微信,True
1596,11597,U0061,,泰安,194.05,微信,,微信,False
1597,11598,U0016,2025-01-08,枣庄,273.16,微信,2025-01-08,微信,True
1598,11599,U0172,2025-02-16,威海,161.14,微信,2025-02-16,微信,True
1599,11600,U0220,2025-03-11,威海,119.96,支付宝,2025-03-11,支付宝,True
1600,11601,U0140,2025-06-29,济南,149.94,支付宝,2025-06-29,支付宝,True
1601,11602,U0269,2025-03-21,德州,235.62,支付宝,2025-03-21,支付宝,True
1602,11603,U0033,2025-03-28,淄博,124.47,支付宝,2025-03-28,支付宝,True
1603,11604,U0135,2025-03-31,淄博,116.04,支付宝,2025-03-31,支付宝,True
1604,11605,U0296,2025-01-02,德州,133.45,支付宝,2025-01-02,支付宝,True
1605,11606,U0040,2025-02-16,济宁,107.57,支付宝,2025-02-16,支付宝,True
1606,11607,U0255,2025-02-06,济宁,166.75,支付宝,2025-02-06,支付宝,True
1607,11608,U0234,2025-05-25,枣庄,249.36,微信,2025-05-25,微信,True
1608,11609,U0262,2025-06-18,日照,177.77,支付宝,2025-06-18,支付宝,True
1609,11610,U0185,2025-04-13,泰安,146.12,微信,2025-04-13,微信,True
1610,11611,U0029,2025-01-18,威海,143.95,支付宝,2025-01-18,支付宝,True
1611,11612,U0256,2025-02-06,淄博,74.02,微信,2025-02-06,微信,True
1612,11613,U0291,2025-06-12,济南,208.57,支付宝,2025-06-12,支付宝,True
1613,11614,U0086,2025-01-08,德州,155.72,支付宝,2025-01-08,支付宝,True
1614,11615,U0189,2025-01-24,日照,150.07,支付宝,2025-01-24,支付宝,True
1615,11616,U0081,2025-05-16,日照,335.62,微信,2025-05-16,微信,True
1616,11617,U0131,2025-02-25,潍坊,176.43,微信,2025-02-25,微信,True
1617,11618,U0053,2025-04-07,淄博,118.65,支付宝,2025-04-07,支付宝,True
1618,11619,U0294,2025-04-18,潍坊,136.55,支付宝,2025-04-18,支付宝,True
1619,11620,U0060,2025-04-27,烟台,223.16,支付宝,2025-04-27,支付宝,True
1620,11621,U0117,2025-03-29,济南,166.23,微信,2025-03-29,微信,True
1621,11622,U0261,2025-02-10,聊城,80.89,微信,2025-02-10,微信,True
1622,11623,U0002,2025-04-05,淄博,210.56,支付宝,2025-04-05,支付宝,True
1623,11624,U0023,2025-03-21,潍坊,123.25,微信,2025-03-21,微信,True
1624,11625,U0007,2025-03-25,临沂,263.03,微信,2025-03-25,微信,True
1625,11626,U0126,2025-05-26,德州,219.4,微信,2025-05-26,微信,True
1626,11627,U0024,2025-06-02,枣庄,135.4,微信,2025-06-02,微信,True
1627,11628,U0242,2025-01-22,德州,230.46,微信,2025-01-22,微信,True
1628,11629,U0187,2025-01-14,德州,163.73,微信,2025-01-14,微信,True
1629,11630,U0197,2025-02-09,潍坊,206.9,微信,2025-02-09,微信,True
1630,11631,U0077,2025-02-10,烟台,186.66,支付宝,2025-02-10,支付宝,True
1631,11632,U0092,2025-06-08,威海,113.45,微信,2025-06-08,微信,True
1632,11633,U0019,2025-01-13,德州,124.6,支付宝,2025-01-13,支付宝,True
1633,11634,U0284,2025-06-22,聊城,216.65,支付宝,2025-06-22,支付宝,True
1634,11635,U0215,2025-01-21,德州,141.59,支付宝,2025-01-21,支付宝,True
1635,11636,U0115,2025-03-11,聊城,137.8,微信,2025-03-11,微信,True
1636,11637,U0165,2025-04-24,威海,107.47,微信,2025-04-24,微信,True
1637,11638,U0128,2025-06-19,济宁,183.3,微信,2025-06-19,微信,True
1638,11639,U0214,2025-04-19,潍坊,273.44,支付宝,2025-04-19,支付宝,True
1639,11640,U0164,2025-05-05,泰安,101.29,支付宝,2025-05-05,支付宝,True
1640,11641,U0139,2025-06-05,青岛,161.33,微信,2025-06-05,微信,True
1641,11642,U0040,2025-04-24,枣庄,237.67,支付宝,2025-04-24,支付宝,True
1642,11643,U0293,2025-04-17,德州,155.62,支付宝,2025-04-17,支付宝,True
1643,11644,U0191,2025-03-11,临沂,184.88,微信,2025-03-11,微信,True
1644,11645,U0062,2025-02-25,济宁,101.57,支付宝,2025-02-25,支付宝,True
1645,11646,U0258,2025-05-12,青岛,183.56,微信,2025-05-12,微信,True
1646,11647,U0027,2025-01-30,威海,149.71,微信,2025-01-30,微信,True
1647,11648,U0092,2025-03-30,淄博,214.22,支付宝,2025-03-30,支付宝,True
1648,11649,U0115,2025-04-21,潍坊,225.31,支付宝,2025-04-21,支付宝,True
1649,11650,U0265,2025-01-29,青岛,302.43,微信,2025-01-29,微信,True
1650,11651,U0024,2025-03-14,临沂,191.88,支付宝,2025-03-14,支付宝,True
1651,11652,U0206,2025-06-23,济南,177.92,支付宝,2025-06-23,支付宝,True
1652,11653,U0036,2025-06-23,聊城,170.69,微信,2025-06-23,微信,True
1653,11654,U0239,2025-06-01,聊城,140.58,微信,2025-06-01,微信,True
1654,11655,U0145,2025-05-05,德州,178.62,支付宝,2025-05-05,支付宝,True
1655,11656,U0160,2025-05-15,济南,143.75,支付宝,2025-05-15,支付宝,True
1656,11657,U0168,2025-06-20,威海,169.27,支付宝,2025-06-20,支付宝,True
1657,11658,U0045,2025-03-20,淄博,232.47,支付宝,2025-03-20,支付宝,True
1658,11659,U0284,2025-01-12,济宁,104.64,微信,2025-01-12,微信,True
1659,11660,U0234,2025-02-26,淄博,222.69,支付宝,2025-02-26,支付宝,True
1660,11661,U0005,2025-04-12,济南,232.44,支付宝,2025-04-12,支付宝,True
1661,11662,U0189,2025-06-03,潍坊,153.51,微信,2025-06-03,微信,True
1662,11663,U0103,2025-01-15,日照,43.3,支付宝,2025-01-15,支付宝,True
1663,11664,U0150,2025-01-02,临沂,,微信,2025-01-02,微信,False
1664,11665,U0289,2025-00-18,聊城,231.33,微信,,微信,False
1665,11666,U0156,2025-03-19,德州,158.74,微信,2025-03-19,微信,True
1666,11667,U0319,2025-02-24,烟台,105.04,支付宝,2025-02-24,支付宝,True
1667,11668,U0125,2025-02-05,潍坊,132.24,微信,2025-02-05,微信,True
1668,11669,U0238,2025-03-07,烟台,206.23,支付宝,2025-03-07,支付宝,True
1669,11670,U0189,2025-03-16,济宁,190.07,微信,2025-03-16,微信,True
1670,11671,U0303,2025-03-25,泰安,146.86,支付宝,2025-03-25,支付宝,True
1671,11672,U0253,2025-01-31,潍坊,139.82,支付宝,2025-01-31,支付宝,True
1672,11673,U0101,2025-01-02,日照,138.45,微信,2025-01-02,微信,True
1673,11674,U0280,2025-05-08,威海,109.27,支付宝,2025-05-08,支付宝,True
1674,11675,U0126,2025-04-21,青岛,248.85,微信,2025-04-21,微信,True
1675,11676,U0078,2025-02-14,青岛,142.27,微信,2025-02-14,微信,True
1676,11677,U0004,2025-02-03,淄博,226.94,微信,2025-02-03,微信,True
1677,11678,U0210,2025-04-08,潍坊,243.67,支付宝,2025-04-08,支付宝,True
1678,11679,U0013,2025-05-17,威海,214.91,微信,2025-05-17,微信,True
1679,11680,U0120,2025-06-30,烟台,136.26,微信,2025-06-30,微信,True
1680,11681,U0278,2025-02-28,威海,182.21,微信,2025-02-28,微信,True
1681,11682,U0178,2025-05-09,青岛,158.67,支付宝,2025-05-09,支付宝,True
1682,11683,U0005,2025-05-24,日照,110.3,微信,2025-05-24,微信,True
1683,11684,U0172,2025-06-21,潍坊,177.84,支付宝,2025-06-21,支付宝,True
1684,11685,U0001,2025-04-01,德州,95.15,微信,2025-04-01,微信,True
1685,11686,U0193,2025-01-19,临沂,225.32,支付宝,2025-01-19,支付宝,True
1686,11687,U0158,2025-04-12,潍坊,134.45,支付宝,2025-04-12,支付宝,True
1687,11688,U0054,2025-01-11,淄博,171.06,微信,2025-01-11,微信,True
1688,11689,U0106,2025-04-22,德州,175.58,支付宝,2025-04-22,支付宝,True
1689,11690,U0272,2025-01-05,淄博,145.76,支付宝,2025-01-05,支付宝,True
1690,11691,U0122,2025-04-28,枣庄,192.27,微信,2025-04-28,微信,True
1691,11692,U0215,,泰安,133.88,支付宝,,支付宝,False
1692,11693,U0252,2025-03-22,烟台,207.92,支付宝,2025-03-22,支付宝,True
1693,11694,U0031,2025-05-28,淄博,85.97,支付宝,2025-05-28,支付宝,True
1694,11695,U0073,2025-04-20,淄博,166.95,支付宝,2025-04-20,支付宝,True
1695,11696,U0144,2025-05-27,枣庄,266.64,微信,2025-05-27,微信,True
